MEDIDAS	AEROPUERTO_BASE	AEROPUERTO_ESCALA	MOVIMIENTO_AERONAVE	SERVICIO_AEREO	TIME_PERIOD	OBS_VALUE	ESTADO_OBSERVACION	CONFIDENCIALIDAD_OBSERVACION
PASAJEROS	ES_GCLP	MA_GMMX	_T	SCHEDULED	2020-M02	842	P	
PASAJEROS	ES_GCLP	MA_GMMX	_T	SCHEDULED	2020-M03	418	P	
PASAJEROS	ES_GCLP	MA_O	_T	COMMERCIAL	2020-M01	6	P	
PASAJEROS	ES_GCLP	MA_O	_T	COMMERCIAL	2020-M03	4	P	
PASAJEROS	ES_GCLP	MA_O	_T	NON_SCHEDULED	2020-M01	6	P	
PASAJEROS	ES_GCLP	MA_O	_T	NON_SCHEDULED	2020-M03	3	P	
PASAJEROS	ES_GCLP	MA_O	_T	SCHEDULED	2020-M03	1	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M01	3745	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M02	3321	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M03	1947	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M04	8	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M05	73	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M06	423	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M07	144	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M08	201	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M09	162	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M10	192	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M11	690	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL	2020-M12	1140	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL_O	2020-M03	65	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL_O	2020-M06	4	P	
PASAJEROS	ES_GCLP	MR	_T	COMMERCIAL_O	2020-M09	4	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M01	613	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M02	447	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M03	232	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M04	8	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M05	73	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M06	419	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M07	144	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M08	201	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M09	158	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M10	192	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M11	102	P	
PASAJEROS	ES_GCLP	MR	_T	NON_SCHEDULED	2020-M12	6	P	
PASAJEROS	ES_GCLP	MR	_T	SCHEDULED	2020-M01	3132	P	
PASAJEROS	ES_GCLP	MR	_T	SCHEDULED	2020-M02	2874	P	
PASAJEROS	ES_GCLP	MR	_T	SCHEDULED	2020-M03	1650	P	
PASAJEROS	ES_GCLP	MR	_T	SCHEDULED	2020-M11	588	P	
PASAJEROS	ES_GCLP	MR	_T	SCHEDULED	2020-M12	1134	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M01	2575	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M02	2331	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M03	1303	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M04	8	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M05	73	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M06	395	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M07	64	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M08	118	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M09	90	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M10	129	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M11	614	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL	2020-M12	823	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL_O	2020-M06	4	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	COMMERCIAL_O	2020-M09	4	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M01	613	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M02	447	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M03	224	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M04	8	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M05	73	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M06	391	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M07	64	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M08	118	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M09	86	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M10	129	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	NON_SCHEDULED	2020-M11	40	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	SCHEDULED	2020-M01	1962	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	SCHEDULED	2020-M02	1884	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	SCHEDULED	2020-M03	1079	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	SCHEDULED	2020-M11	574	P	
PASAJEROS	ES_GCLP	MR_GQNO	_T	SCHEDULED	2020-M12	823	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL	2020-M01	1170	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL	2020-M02	990	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL	2020-M03	644	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL	2020-M06	28	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL	2020-M07	80	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL	2020-M08	83	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL	2020-M09	72	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL	2020-M10	63	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL	2020-M11	70	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL	2020-M12	317	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	COMMERCIAL_O	2020-M03	65	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	NON_SCHEDULED	2020-M03	8	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	NON_SCHEDULED	2020-M06	28	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	NON_SCHEDULED	2020-M07	80	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	NON_SCHEDULED	2020-M08	83	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	NON_SCHEDULED	2020-M09	72	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	NON_SCHEDULED	2020-M10	63	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	NON_SCHEDULED	2020-M11	56	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	NON_SCHEDULED	2020-M12	6	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	SCHEDULED	2020-M01	1170	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	SCHEDULED	2020-M02	990	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	SCHEDULED	2020-M03	571	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	SCHEDULED	2020-M11	14	P	
PASAJEROS	ES_GCLP	MR_GQPP	_T	SCHEDULED	2020-M12	311	P	
PASAJEROS	ES_GCLP	MR_O	_T	COMMERCIAL	2020-M11	6	P	
PASAJEROS	ES_GCLP	MR_O	_T	NON_SCHEDULED	2020-M11	6	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M01	36816	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M02	32657	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M03	19977	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M04	161	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M05	276	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M06	667	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M07	11252	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M08	21227	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M09	1990	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M10	1219	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M11	4046	P	
PASAJEROS	ES_GCLP	NL	_T	COMMERCIAL	2020-M12	5176	P	
PASAJEROS	ES_GCLP	NL	_T	NON_SCHEDULED	2020-M01	3334	P	
PASAJEROS	ES_GCLP	NL	_T	NON_SCHEDULED	2020-M02	3426	P	
PASAJEROS	ES_GCLP	NL	_T	NON_SCHEDULED	2020-M03	2693	P	
PASAJEROS	ES_GCLP	NL	_T	NON_SCHEDULED	2020-M04	161	P	
PASAJEROS	ES_GCLP	NL	_T	NON_SCHEDULED	2020-M05	276	P	
PASAJEROS	ES_GCLP	NL	_T	NON_SCHEDULED	2020-M06	85	P	
PASAJEROS	ES_GCLP	NL	_T	NON_SCHEDULED	2020-M07	221	P	
PASAJEROS	ES_GCLP	NL	_T	NON_SCHEDULED	2020-M08	1021	P	
PASAJEROS	ES_GCLP	NL	_T	NON_SCHEDULED	2020-M10	141	P	
PASAJEROS	ES_GCLP	NL	_T	NON_SCHEDULED	2020-M11	12	P	
PASAJEROS	ES_GCLP	NL	_T	SCHEDULED	2020-M01	33482	P	
PASAJEROS	ES_GCLP	NL	_T	SCHEDULED	2020-M02	29231	P	
PASAJEROS	ES_GCLP	NL	_T	SCHEDULED	2020-M03	17284	P	
PASAJEROS	ES_GCLP	NL	_T	SCHEDULED	2020-M06	582	P	
PASAJEROS	ES_GCLP	NL	_T	SCHEDULED	2020-M07	11031	P	
PASAJEROS	ES_GCLP	NL	_T	SCHEDULED	2020-M08	20206	P	
PASAJEROS	ES_GCLP	NL	_T	SCHEDULED	2020-M09	1990	P	
PASAJEROS	ES_GCLP	NL	_T	SCHEDULED	2020-M10	1078	P	
PASAJEROS	ES_GCLP	NL	_T	SCHEDULED	2020-M11	4034	P	
PASAJEROS	ES_GCLP	NL	_T	SCHEDULED	2020-M12	5176	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M01	24549	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M02	21953	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M03	14029	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M04	161	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M05	259	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M06	667	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M07	9232	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M08	18623	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M09	1805	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M10	1215	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M11	4034	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	COMMERCIAL	2020-M12	5007	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	NON_SCHEDULED	2020-M01	2467	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	NON_SCHEDULED	2020-M02	2526	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	NON_SCHEDULED	2020-M03	2190	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	NON_SCHEDULED	2020-M04	161	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	NON_SCHEDULED	2020-M05	259	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	NON_SCHEDULED	2020-M06	85	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	NON_SCHEDULED	2020-M07	221	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	NON_SCHEDULED	2020-M08	1021	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	NON_SCHEDULED	2020-M10	137	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	SCHEDULED	2020-M01	22082	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	SCHEDULED	2020-M02	19427	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	SCHEDULED	2020-M03	11839	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	SCHEDULED	2020-M06	582	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	SCHEDULED	2020-M07	9011	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	SCHEDULED	2020-M08	17602	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	SCHEDULED	2020-M09	1805	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	SCHEDULED	2020-M10	1078	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	SCHEDULED	2020-M11	4034	P	
PASAJEROS	ES_GCLP	NL_EHAM	_T	SCHEDULED	2020-M12	5007	P	
PASAJEROS	ES_GCLP	NL_EHBK	_T	COMMERCIAL	2020-M01	867	P	
PASAJEROS	ES_GCLP	NL_EHBK	_T	COMMERCIAL	2020-M02	744	P	
PASAJEROS	ES_GCLP	NL_EHBK	_T	COMMERCIAL	2020-M03	320	P	
PASAJEROS	ES_GCLP	NL_EHBK	_T	NON_SCHEDULED	2020-M01	867	P	
PASAJEROS	ES_GCLP	NL_EHBK	_T	NON_SCHEDULED	2020-M02	744	P	
PASAJEROS	ES_GCLP	NL_EHBK	_T	NON_SCHEDULED	2020-M03	320	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	COMMERCIAL	2020-M01	5661	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	COMMERCIAL	2020-M02	4756	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	COMMERCIAL	2020-M03	2436	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	COMMERCIAL	2020-M07	1021	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	COMMERCIAL	2020-M08	1492	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	COMMERCIAL	2020-M09	185	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	COMMERCIAL	2020-M11	8	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	COMMERCIAL	2020-M12	169	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	NON_SCHEDULED	2020-M02	156	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	NON_SCHEDULED	2020-M11	8	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	SCHEDULED	2020-M01	5661	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	SCHEDULED	2020-M02	4600	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	SCHEDULED	2020-M03	2436	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	SCHEDULED	2020-M07	1021	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	SCHEDULED	2020-M08	1492	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	SCHEDULED	2020-M09	185	P	
PASAJEROS	ES_GCLP	NL_EHEH	_T	SCHEDULED	2020-M12	169	P	
PASAJEROS	ES_GCLP	NL_EHGG	_T	COMMERCIAL	2020-M01	3219	P	
PASAJEROS	ES_GCLP	NL_EHGG	_T	COMMERCIAL	2020-M02	2942	P	
PASAJEROS	ES_GCLP	NL_EHGG	_T	COMMERCIAL	2020-M03	1714	P	
PASAJEROS	ES_GCLP	NL_EHGG	_T	SCHEDULED	2020-M01	3219	P	
PASAJEROS	ES_GCLP	NL_EHGG	_T	SCHEDULED	2020-M02	2942	P	
PASAJEROS	ES_GCLP	NL_EHGG	_T	SCHEDULED	2020-M03	1714	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	COMMERCIAL	2020-M01	2520	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	COMMERCIAL	2020-M02	2262	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	COMMERCIAL	2020-M03	1478	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	COMMERCIAL	2020-M05	17	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	COMMERCIAL	2020-M07	999	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	COMMERCIAL	2020-M08	1112	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	COMMERCIAL	2020-M10	4	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	COMMERCIAL	2020-M11	4	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	NON_SCHEDULED	2020-M03	183	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	NON_SCHEDULED	2020-M05	17	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	NON_SCHEDULED	2020-M10	4	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	NON_SCHEDULED	2020-M11	4	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	SCHEDULED	2020-M01	2520	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	SCHEDULED	2020-M02	2262	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	SCHEDULED	2020-M03	1295	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	SCHEDULED	2020-M07	999	P	
PASAJEROS	ES_GCLP	NL_EHRD	_T	SCHEDULED	2020-M08	1112	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M01	86503	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M02	91836	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M03	45818	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M04	336	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M05	282	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M06	20	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M07	1667	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M08	1149	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M09	663	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M10	1254	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M11	193	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL	2020-M12	90	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL_O	2020-M02	180	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL_O	2020-M03	4	P	
PASAJEROS	ES_GCLP	NO	_T	COMMERCIAL_O	2020-M05	10	P	
PASAJEROS	ES_GCLP	NO	_T	NON_SCHEDULED	2020-M01	55850	P	
PASAJEROS	ES_GCLP	NO	_T	NON_SCHEDULED	2020-M02	57419	P	
PASAJEROS	ES_GCLP	NO	_T	NON_SCHEDULED	2020-M03	26295	P	
PASAJEROS	ES_GCLP	NO	_T	NON_SCHEDULED	2020-M04	28	P	
PASAJEROS	ES_GCLP	NO	_T	NON_SCHEDULED	2020-M05	5	P	
PASAJEROS	ES_GCLP	NO	_T	NON_SCHEDULED	2020-M06	20	P	
PASAJEROS	ES_GCLP	NO	_T	NON_SCHEDULED	2020-M07	266	P	
PASAJEROS	ES_GCLP	NO	_T	NON_SCHEDULED	2020-M08	75	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M01	30653	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M02	34237	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M03	19519	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M04	308	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M05	267	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M07	1401	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M08	1074	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M09	663	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M10	1254	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M11	193	P	
PASAJEROS	ES_GCLP	NO	_T	SCHEDULED	2020-M12	90	P	
PASAJEROS	ES_GCLP	NO_ENAL	_T	COMMERCIAL	2020-M01	2504	P	
PASAJEROS	ES_GCLP	NO_ENAL	_T	COMMERCIAL	2020-M02	2861	P	
PASAJEROS	ES_GCLP	NO_ENAL	_T	COMMERCIAL	2020-M03	1154	P	
PASAJEROS	ES_GCLP	NO_ENAL	_T	NON_SCHEDULED	2020-M01	2504	P	
PASAJEROS	ES_GCLP	NO_ENAL	_T	NON_SCHEDULED	2020-M02	2861	P	
PASAJEROS	ES_GCLP	NO_ENAL	_T	NON_SCHEDULED	2020-M03	1154	P	
PASAJEROS	ES_GCLP	NO_ENBO	_T	COMMERCIAL	2020-M01	3417	P	
PASAJEROS	ES_GCLP	NO_ENBO	_T	COMMERCIAL	2020-M02	3234	P	
PASAJEROS	ES_GCLP	NO_ENBO	_T	COMMERCIAL	2020-M03	1667	P	
PASAJEROS	ES_GCLP	NO_ENBO	_T	NON_SCHEDULED	2020-M01	3417	P	
PASAJEROS	ES_GCLP	NO_ENBO	_T	NON_SCHEDULED	2020-M02	3234	P	
PASAJEROS	ES_GCLP	NO_ENBO	_T	NON_SCHEDULED	2020-M03	1667	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	COMMERCIAL	2020-M01	11496	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	COMMERCIAL	2020-M02	11612	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	COMMERCIAL	2020-M03	5441	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	COMMERCIAL	2020-M07	213	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	NON_SCHEDULED	2020-M01	8513	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	NON_SCHEDULED	2020-M02	8551	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	NON_SCHEDULED	2020-M03	3913	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	NON_SCHEDULED	2020-M07	213	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	SCHEDULED	2020-M01	2983	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	SCHEDULED	2020-M02	3061	P	
PASAJEROS	ES_GCLP	NO_ENBR	_T	SCHEDULED	2020-M03	1528	P	
PASAJEROS	ES_GCLP	NO_ENCN	_T	COMMERCIAL	2020-M01	3346	P	
PASAJEROS	ES_GCLP	NO_ENCN	_T	COMMERCIAL	2020-M02	3734	P	
PASAJEROS	ES_GCLP	NO_ENCN	_T	COMMERCIAL	2020-M03	1624	P	
PASAJEROS	ES_GCLP	NO_ENCN	_T	NON_SCHEDULED	2020-M01	3346	P	
PASAJEROS	ES_GCLP	NO_ENCN	_T	NON_SCHEDULED	2020-M02	3734	P	
PASAJEROS	ES_GCLP	NO_ENCN	_T	NON_SCHEDULED	2020-M03	1624	P	
PASAJEROS	ES_GCLP	NO_ENEV	_T	COMMERCIAL	2020-M01	2937	P	
PASAJEROS	ES_GCLP	NO_ENEV	_T	COMMERCIAL	2020-M02	3306	P	
PASAJEROS	ES_GCLP	NO_ENEV	_T	COMMERCIAL	2020-M03	1532	P	
PASAJEROS	ES_GCLP	NO_ENEV	_T	NON_SCHEDULED	2020-M01	2937	P	
PASAJEROS	ES_GCLP	NO_ENEV	_T	NON_SCHEDULED	2020-M02	3306	P	
PASAJEROS	ES_GCLP	NO_ENEV	_T	NON_SCHEDULED	2020-M03	1532	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M01	35722	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M02	39340	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M03	22372	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M04	336	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M05	282	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M06	20	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M07	1454	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M08	1149	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M09	663	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M10	1254	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M11	193	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL	2020-M12	90	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL_O	2020-M02	180	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL_O	2020-M03	4	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	COMMERCIAL_O	2020-M05	10	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	NON_SCHEDULED	2020-M01	15504	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	NON_SCHEDULED	2020-M02	15762	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	NON_SCHEDULED	2020-M03	7807	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	NON_SCHEDULED	2020-M04	28	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	NON_SCHEDULED	2020-M05	5	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	NON_SCHEDULED	2020-M06	20	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	NON_SCHEDULED	2020-M07	53	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	NON_SCHEDULED	2020-M08	75	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	SCHEDULED	2020-M01	20218	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	SCHEDULED	2020-M02	23398	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	SCHEDULED	2020-M03	14561	P	
PASAJEROS	ES_GCLP	NO_ENGM	_T	SCHEDULED	2020-M04	308	P	
